"var_ipc_fipe","var_ipca_15","var_ipc_br","ipca_monitor_1","ipca_monitor_11","ipca_monitor_2","ipca_monitor_5","ipca_monitor_6","ipca_monitor_8","ipca_monitor_9","ipca_monitor_0","ipca_focus","MSCI_emerging_log_1_diff","NOAA_Index_1_diff","U.S..Treasury.10.years.nominal.yield_1_diff","BRL_USD_log_1_diff","VIX_log_1_diff","DXY_log_1_diff","Ibovespa_log_1_diff","Brasil_CDS5Y_log_1_diff","crb_metals_log_1_diff","var_ipca_bacen_lag1","var_comercializaveis_bacen_lag1","var_administrados_bacen_lag1","var_bens_nao_duraveis_bacen_lag1","var_nucleo_por_exclusao_ex0_bacen_lag1","var_livres_bacen_lag1","var_nucleo_por_exclusao_ex1_bacen_lag1","var_alimentacao_em_domicilio_bacen_lag1","var_nucleo_ex_alimentacao_energia_exfe_bacen_lag1","var_incc_lag1","caged_saldo_sul_lag1","MSCI_emerging_log_1_diff_lag1","NOAA_Index_1_diff_lag1","U.S..Treasury.10.years.nominal.yield_1_diff_lag1","BRL_USD_log_1_diff_lag1","VIX_log_1_diff_lag1","DXY_log_1_diff_lag1","Ibovespa_log_1_diff_lag1","Brasil_CDS5Y_log_1_diff_lag1","crb_metals_log_1_diff_lag1","consu_energia_brasil_total_log_1_diff_lag1","consu_energia_industr_log_1_diff_lag1","consu_energia_residencia_log_1_diff_lag1","consu_energia_comercial_log_1_diff_lag1","consu_energia_outros_log_1_diff_lag1","base_monetaria_log_1_diff_lag1","consume_confidence_1_diff_lag1","caged_saldo_norte_1_diff_lag1","caged_saldo_nordeste_1_diff_lag1","caged_saldo_sudeste_1_diff_lag1","caged_saldo_sul_1_diff_lag1","caged_saldo_centro_oeste_1_diff_lag1","caged_saldo_brasil_1_diff_lag1","base_monetaria_2_diff_lag1","base_monetaria_log_2_diff_lag1","PNAD_DESOC_2_diff_lag1","var_ipca_bacen_lag2","var_administrados_bacen_lag2","var_bens_nao_duraveis_bacen_lag2","var_nucleo_por_exclusao_ex0_bacen_lag2","var_livres_bacen_lag2","var_nucleo_por_exclusao_ex1_bacen_lag2","var_alimentacao_em_domicilio_bacen_lag2","var_nucleo_ex_alimentacao_energia_exfe_bacen_lag2","var_incc_lag2","MSCI_emerging_log_1_diff_lag2","NOAA_Index_1_diff_lag2","U.S..Treasury.2.years.nominal.yield_1_diff_lag2","U.S..Treasury.10.years.nominal.yield_1_diff_lag2","BRL_USD_log_1_diff_lag2","VIX_log_1_diff_lag2","DXY_log_1_diff_lag2","Ibovespa_log_1_diff_lag2","Brasil_CDS5Y_log_1_diff_lag2","crb_metals_log_1_diff_lag2","consu_energia_brasil_total_log_1_diff_lag2","consu_energia_industr_log_1_diff_lag2","consu_energia_residencia_log_1_diff_lag2","consu_energia_comercial_log_1_diff_lag2","consu_energia_outros_log_1_diff_lag2","ibc_br_sa_log_1_diff_lag2","base_monetaria_log_1_diff_lag2","consume_confidence_1_diff_lag2","caged_saldo_norte_1_diff_lag2","caged_saldo_nordeste_1_diff_lag2","caged_saldo_sudeste_1_diff_lag2","caged_saldo_sul_1_diff_lag2","caged_saldo_centro_oeste_1_diff_lag2","caged_saldo_brasil_1_diff_lag2","base_monetaria_2_diff_lag2","base_monetaria_log_2_diff_lag2","PNAD_DESOC_2_diff_lag2","var_ipca_bacen_lag3","var_administrados_bacen_lag3","var_bens_nao_duraveis_bacen_lag3","var_livres_bacen_lag3","var_nucleo_por_exclusao_ex1_bacen_lag3","var_alimentacao_em_domicilio_bacen_lag3","var_nucleo_ex_alimentacao_energia_exfe_bacen_lag3","var_incc_lag3","MSCI_emerging_log_1_diff_lag3","NOAA_Index_1_diff_lag3","BRL_USD_log_1_diff_lag3","VIX_log_1_diff_lag3","DXY_log_1_diff_lag3","Ibovespa_log_1_diff_lag3","Brasil_CDS5Y_log_1_diff_lag3","crb_metals_log_1_diff_lag3","consu_energia_brasil_total_log_1_diff_lag3","consu_energia_industr_log_1_diff_lag3","consu_energia_residencia_log_1_diff_lag3","consu_energia_comercial_log_1_diff_lag3","consu_energia_outros_log_1_diff_lag3","ibc_br_sa_log_1_diff_lag3","base_monetaria_log_1_diff_lag3","consume_confidence_1_diff_lag3","caged_saldo_norte_1_diff_lag3","caged_saldo_nordeste_1_diff_lag3","caged_saldo_sudeste_1_diff_lag3","caged_saldo_sul_1_diff_lag3","caged_saldo_centro_oeste_1_diff_lag3","caged_saldo_brasil_1_diff_lag3","base_monetaria_2_diff_lag3","base_monetaria_log_2_diff_lag3","PNAD_DESOC_2_diff_lag3","var_ipca_bacen_lag4","var_administrados_bacen_lag4","var_bens_nao_duraveis_bacen_lag4","var_livres_bacen_lag4","var_nucleo_por_exclusao_ex1_bacen_lag4","var_alimentacao_em_domicilio_bacen_lag4","var_nucleo_ex_alimentacao_energia_exfe_bacen_lag4","var_incc_lag4","MSCI_emerging_log_1_diff_lag4","NOAA_Index_1_diff_lag4","BRL_USD_log_1_diff_lag4","VIX_log_1_diff_lag4","DXY_log_1_diff_lag4","Ibovespa_log_1_diff_lag4","Brasil_CDS5Y_log_1_diff_lag4","crb_metals_log_1_diff_lag4","consu_energia_brasil_total_log_1_diff_lag4","consu_energia_industr_log_1_diff_lag4","consu_energia_residencia_log_1_diff_lag4","consu_energia_comercial_log_1_diff_lag4","consu_energia_outros_log_1_diff_lag4","ibc_br_sa_log_1_diff_lag4","base_monetaria_log_1_diff_lag4","consume_confidence_1_diff_lag4","caged_saldo_norte_1_diff_lag4","caged_saldo_nordeste_1_diff_lag4","caged_saldo_sudeste_1_diff_lag4","caged_saldo_sul_1_diff_lag4","caged_saldo_centro_oeste_1_diff_lag4","caged_saldo_brasil_1_diff_lag4","base_monetaria_2_diff_lag4","base_monetaria_log_2_diff_lag4","PNAD_DESOC_2_diff_lag4","var_ipca_bacen","data","dummy"
0.01,0.23,-0.18,-0.26,-0.62,0.58,-0.61,0.67,0.11,-0.05,0.15,0.05,-0.015508374,0.2,0.0993,-0.016817821,0.126645629,-0.00380051,-0.022717478,0.081793341,-0.005932538,0.47,0.36,0.55,0.38,0.43,0.44,0.54,0.47,0.53,2.94,25741,-0.026579491,0.1,-0.2256,0.018467536,0.032736973,0.002407335,-0.056342458,-0.036443298,-0.063367217,-0.013461258,-0.005230479,-0.010775614,-0.048139376,-0.001352527,-0.012990129,-6.44,-5084,20399,-15221,-20844,592,-20158,-2322141,-0.012990129,-0.12563717,0.77,1.29,0.69,0.58,0.56,0.52,0.48,0.48,1.06,0.030540602,0.2,-0.2198,-0.184,-0.045955447,-0.240740677,-0.019756289,0.003124894,-0.068700058,0.02776842,-0.00837033,0.009632155,-0.028916392,-0.011838194,-0.019503486,0.000283567,-0.004653612,-0.85,6820,36344,114849,10851,10686,179550,-839255,-0.004653612,-0.038539297,0.79,1.05,0.84,0.68,0.7,0.67,0.74,0.43,0.057145224,0.3,-0.005276467,0.178166591,-0.019775481,0.010440278,-0.019319382,-0.016454516,0.025239515,0.047253947,0.010892087,0.006612115,0.011235003,0.000993119,-0.017069931,-3.92,-11696,-41078,-90315,-23361,-21674,-188124,-3112129,-0.017069931,0.092637757,0.8,0.47,0.39,0.93,0.96,-0.15,1.05,0.28,-0.00938153,0.2,-0.004500977,0.008833907,-0.017559296,-0.047654742,0.068168351,0.053993728,-0.0120306,0.001381502,-0.042160811,0.012876738,-0.023468147,0.003839868,-0.043472802,3.38,10547,10040,94428,10020,3673,128708,-8169944,-0.043472802,0.342590056,0.15,2011-06-01,0
0.3,0.1,-0.04,-0.34,-0.96,0.27,0.46,0.47,0.11,-0.04,0.16,0.2,-0.004433186,-0.1,-0.3639,-0.015547003,-0.004137078,0.001006614,-0.030434852,0.005074349,0.037840431,0.15,0.19,-0.12,-0.24,0.5,0.26,0.56,-0.62,0.56,0.37,16063,-0.015508374,0.2,0.0993,-0.016817821,0.126645629,-0.00380051,-0.022717478,0.081793341,-0.005932538,-0.011481053,0.008615679,-0.029992251,-0.048298782,0.002703226,0.013546705,0.81,7355,14859,-50544,-9678,1334,-36674,2422311,0.013546705,-0.170344071,0.47,0.55,0.38,0.43,0.44,0.54,0.47,0.53,2.94,-0.026579491,0.1,-0.1328,-0.2256,0.018467536,0.032736973,0.002407335,-0.056342458,-0.036443298,-0.063367217,-0.013461258,-0.005230479,-0.010775614,-0.048139376,-0.001352527,0.0004252,-0.012990129,-6.44,-5084,20399,-15221,-20844,592,-20158,-2322141,-0.012990129,-0.12563717,0.77,1.29,0.69,0.56,0.52,0.48,0.48,1.06,0.030540602,0.2,-0.045955447,-0.240740677,-0.019756289,0.003124894,-0.068700058,0.02776842,-0.00837033,0.009632155,-0.028916392,-0.011838194,-0.019503486,0.000283567,-0.004653612,-0.85,6820,36344,114849,10851,10686,179550,-839255,-0.004653612,-0.038539297,0.79,1.05,0.84,0.68,0.7,0.67,0.74,0.43,0.057145224,0.3,-0.005276467,0.178166591,-0.019775481,0.010440278,-0.019319382,-0.016454516,0.025239515,0.047253947,0.010892087,0.006612115,0.011235003,0.000993119,-0.017069931,-3.92,-11696,-41078,-90315,-23361,-21674,-188124,-3112129,-0.017069931,0.092637757,0.16,2011-07-01,0
0.39,0.27,0.4,0.72,0.74,0.32,-0.11,0.43,0.17,-0.06,0.37,0.33,-0.093634627,-0.1,-0.5727,0.021456587,0.608188455,-0.006651381,-0.115473549,0.254694333,-0.064677809,0.16,-0.04,0.29,-0.13,0.4,0.11,0.33,-0.96,0.37,0.45,17044,-0.004433186,-0.1,-0.3639,-0.015547003,-0.004137078,0.001006614,-0.030434852,0.005074349,0.037840431,0.007282858,0.003179447,0.028897321,-0.011430706,0.002503612,-0.000394155,-0.88,2374,-12410,-55091,981,-10684,-74830,-70944,-0.000394155,-0.156918921,0.15,-0.12,-0.24,0.5,0.26,0.56,-0.62,0.56,0.37,-0.015508374,0.2,-0.0109,0.0993,-0.016817821,0.126645629,-0.00380051,-0.022717478,0.081793341,-0.005932538,-0.011481053,0.008615679,-0.029992251,-0.048298782,0.002703226,0.004876852,0.013546705,0.81,7355,14859,-50544,-9678,1334,-36674,2422311,0.013546705,-0.170344071,0.47,0.55,0.38,0.44,0.54,0.47,0.53,2.94,-0.026579491,0.1,0.018467536,0.032736973,0.002407335,-0.056342458,-0.036443298,-0.063367217,-0.013461258,-0.005230479,-0.010775614,-0.048139376,-0.001352527,0.0004252,-0.012990129,-6.44,-5084,20399,-15221,-20844,592,-20158,-2322141,-0.012990129,-0.12563717,0.77,1.29,0.69,0.56,0.52,0.48,0.48,1.06,0.030540602,0.2,-0.045955447,-0.240740677,-0.019756289,0.003124894,-0.068700058,0.02776842,-0.00837033,0.009632155,-0.028916392,-0.011838194,-0.019503486,0.000283567,-0.004653612,-0.85,6820,36344,114849,10851,10686,179550,-839255,-0.004653612,-0.038539297,0.37,2011-08-01,0
0.25,0.53,0.5,0.64,0.68,0.71,0.78,0.34,0.14,-0.04,0.53,0.5,-0.157559375,-0.2,-0.308,0.094903214,0.042657502,0.036325599,0.028524139,0.183455348,-0.053543299,0.37,0.55,0.03,0.61,0.45,0.51,0.32,0.74,0.37,0.13,27457,-0.093634627,-0.1,-0.5727,0.021456587,0.608188455,-0.006651381,-0.115473549,0.254694333,-0.064677809,0.025617055,0.026656313,0.007965561,0.03902342,0.038302956,-0.001306943,-0.22,-811,31970,5694,10413,2617,49883,-235037,-0.001306943,-0.09208554,0.16,0.29,-0.13,0.4,0.11,0.33,-0.96,0.37,0.45,-0.004433186,-0.1,-0.1022,-0.3639,-0.015547003,-0.004137078,0.001006614,-0.030434852,0.005074349,0.037840431,0.007282858,0.003179447,0.028897321,-0.011430706,0.002503612,0.001901878,-0.000394155,-0.88,2374,-12410,-55091,981,-10684,-74830,-70944,-0.000394155,-0.156918921,0.15,-0.12,-0.24,0.26,0.56,-0.62,0.56,0.37,-0.015508374,0.2,-0.016817821,0.126645629,-0.00380051,-0.022717478,0.081793341,-0.005932538,-0.011481053,0.008615679,-0.029992251,-0.048298782,0.002703226,0.004876852,0.013546705,0.81,7355,14859,-50544,-9678,1334,-36674,2422311,0.013546705,-0.170344071,0.47,0.55,0.38,0.44,0.54,0.47,0.53,2.94,-0.026579491,0.1,0.018467536,0.032736973,0.002407335,-0.056342458,-0.036443298,-0.063367217,-0.013461258,-0.005230479,-0.010775614,-0.048139376,-0.001352527,0.0004252,-0.012990129,-6.44,-5084,20399,-15221,-20844,592,-20158,-2322141,-0.012990129,-0.12563717,0.53,2011-09-01,0
0.39,0.42,0.26,0.56,0.36,0.62,0.48,0.45,0.07,0.13,0.43,0.44,0.124387488,-0.2,0.1979,0.008256776,-0.10513692,0.002323666,-0.013264407,-0.049854997,-0.077059489,0.53,0.52,0.62,0.62,0.44,0.49,0.45,0.68,0.49,0.14,29958,-0.157559375,-0.2,-0.308,0.094903214,0.042657502,0.036325599,0.028524139,0.183455348,-0.053543299,0.017162534,-0.007725469,0.034502755,0.039030972,0.035461485,0.025038178,1.37,-1108,29911,-7788,2501,-4884,18632,4556662,0.025038178,-0.132640741,0.37,0.03,0.61,0.45,0.51,0.32,0.74,0.37,0.13,-0.093634627,-0.1,-0.1559,-0.5727,0.021456587,0.608188455,-0.006651381,-0.115473549,0.254694333,-0.064677809,0.025617055,0.026656313,0.007965561,0.03902342,0.038302956,-0.001901878,-0.001306943,-0.22,-811,31970,5694,10413,2617,49883,-235037,-0.001306943,-0.09208554,0.16,0.29,-0.13,0.11,0.33,-0.96,0.37,0.45,-0.004433186,-0.1,-0.015547003,-0.004137078,0.001006614,-0.030434852,0.005074349,0.037840431,0.007282858,0.003179447,0.028897321,-0.011430706,0.002503612,0.001901878,-0.000394155,-0.88,2374,-12410,-55091,981,-10684,-74830,-70944,-0.000394155,-0.156918921,0.15,-0.12,-0.24,0.26,0.56,-0.62,0.56,0.37,-0.015508374,0.2,-0.016817821,0.126645629,-0.00380051,-0.022717478,0.081793341,-0.005932538,-0.011481053,0.008615679,-0.029992251,-0.048298782,0.002703226,0.004876852,0.013546705,0.81,7355,14859,-50544,-9678,1334,-36674,2422311,0.013546705,-0.170344071,0.43,2011-10-01,0
0.6,0.46,0.53,1.08,1.25,0.47,0.01,0.42,0.02,0.39,0.52,0.5,-0.068979939,-0.1,-0.0453,0.014088356,-0.026715473,0.010888614,0.043389345,0.004736721,-0.005877958,0.43,0.39,0.46,0.5,0.43,0.42,0.47,0.36,0.48,0.23,41244,0.124387488,-0.2,0.1979,0.008256776,-0.10513692,0.002323666,-0.013264407,-0.049854997,-0.077059489,-0.005996572,-0.003821417,-0.016835593,0.007009565,-0.008072517,0.006460211,-2.17,-2225,-59540,-19257,11286,-13199,-82935,1194318,0.006460211,-0.182290179,0.53,0.62,0.62,0.44,0.49,0.45,0.68,0.49,0.14,-0.157559375,-0.2,0.0435,-0.308,0.094903214,0.042657502,0.036325599,0.028524139,0.183455348,-0.053543299,0.017162534,-0.007725469,0.034502755,0.039030972,0.035461485,-0.002046795,0.025038178,1.37,-1108,29911,-7788,2501,-4884,18632,4556662,0.025038178,-0.132640741,0.37,0.03,0.61,0.51,0.32,0.74,0.37,0.13,-0.093634627,-0.1,0.021456587,0.608188455,-0.006651381,-0.115473549,0.254694333,-0.064677809,0.025617055,0.026656313,0.007965561,0.03902342,0.038302956,-0.001901878,-0.001306943,-0.22,-811,31970,5694,10413,2617,49883,-235037,-0.001306943,-0.09208554,0.16,0.29,-0.13,0.11,0.33,-0.96,0.37,0.45,-0.004433186,-0.1,-0.015547003,-0.004137078,0.001006614,-0.030434852,0.005074349,0.037840431,0.007282858,0.003179447,0.028897321,-0.011430706,0.002503612,0.001901878,-0.000394155,-0.88,2374,-12410,-55091,981,-10684,-74830,-70944,-0.000394155,-0.156918921,0.52,2011-11-01,0
0.61,0.56,0.79,1.23,1.15,0.45,0,0.44,0.05,0.07,0.5,0.54,-0.01212812,0.1,-0.1918,0.025542263,-0.254072496,0.020557849,0.004978835,-0.061482996,-0.022329218,0.52,0.57,0.27,0.93,0.45,0.62,0.47,1.25,0.42,0.72,30627,-0.068979939,-0.1,-0.0453,0.014088356,-0.026715473,0.010888614,0.043389345,0.004736721,-0.005877958,-0.01028568,-0.012004638,-0.006642407,0.008411567,-0.032771811,0.009703531,3.45,-5282,-9795,-44589,-10617,-13125,-83408,1808481,0.009703531,-0.336789311,0.43,0.46,0.5,0.43,0.42,0.47,0.36,0.48,0.23,0.124387488,-0.2,-0.0048,0.1979,0.008256776,-0.10513692,0.002323666,-0.013264407,-0.049854997,-0.077059489,-0.005996572,-0.003821417,-0.016835593,0.007009565,-0.008072517,0.000282566,0.006460211,-2.17,-2225,-59540,-19257,11286,-13199,-82935,1194318,0.006460211,-0.182290179,0.53,0.62,0.62,0.49,0.45,0.68,0.49,0.14,-0.157559375,-0.2,0.094903214,0.042657502,0.036325599,0.028524139,0.183455348,-0.053543299,0.017162534,-0.007725469,0.034502755,0.039030972,0.035461485,-0.002046795,0.025038178,1.37,-1108,29911,-7788,2501,-4884,18632,4556662,0.025038178,-0.132640741,0.37,0.03,0.61,0.51,0.32,0.74,0.37,0.13,-0.093634627,-0.1,0.021456587,0.608188455,-0.006651381,-0.115473549,0.254694333,-0.064677809,0.025617055,0.026656313,0.007965561,0.03902342,0.038302956,-0.001901878,-0.001306943,-0.22,-811,31970,5694,10413,2617,49883,-235037,-0.001306943,-0.09208554,0.5,2011-12-01,0
0.66,0.65,0.81,0.86,0.68,0.53,0.69,0.3,0.39,0.21,0.56,0.55,0.107450896,0.1,-0.0791,-0.028751553,-0.197221766,0.008859284,0.057579417,-0.013883984,0.057075781,0.5,0.51,0.19,1.04,0.49,0.63,0.41,1.15,0.42,0.11,-82144,-0.01212812,0.1,-0.1918,0.025542263,-0.254072496,0.020557849,0.004978835,-0.061482996,-0.022329218,0.010231248,-0.013131567,0.019163793,0.045655654,0.019536191,0.09516485,2.81,-24895,-61167,-215740,-112771,-36334,-450907,18697983,0.09516485,-0.002806221,0.52,0.27,0.93,0.45,0.62,0.47,1.25,0.42,0.72,-0.068979939,-0.1,0.0157,-0.0453,0.014088356,-0.026715473,0.010888614,0.043389345,0.004736721,-0.005877958,-0.01028568,-0.012004638,-0.006642407,0.008411567,-0.032771811,0.005634611,0.009703531,3.45,-5282,-9795,-44589,-10617,-13125,-83408,1808481,0.009703531,-0.336789311,0.43,0.46,0.5,0.42,0.47,0.36,0.48,0.23,0.124387488,-0.2,0.008256776,-0.10513692,0.002323666,-0.013264407,-0.049854997,-0.077059489,-0.005996572,-0.003821417,-0.016835593,0.007009565,-0.008072517,0.000282566,0.006460211,-2.17,-2225,-59540,-19257,11286,-13199,-82935,1194318,0.006460211,-0.182290179,0.53,0.62,0.62,0.49,0.45,0.68,0.49,0.14,-0.157559375,-0.2,0.094903214,0.042657502,0.036325599,0.028524139,0.183455348,-0.053543299,0.017162534,-0.007725469,0.034502755,0.039030972,0.035461485,-0.002046795,0.025038178,1.37,-1108,29911,-7788,2501,-4884,18632,4556662,0.025038178,-0.132640741,0.56,2012-01-01,0
-0.07,0.53,0.24,0.19,-0.03,0.6,-0.33,0.7,5.62,-0.17,0.45,0.45,0.058158624,0.2,0.1734,-0.04069671,-0.101568311,-0.017698728,0.07454938,-0.112554925,0.054934368,0.56,0,0.47,0.41,0.57,0.59,0.59,0.68,0.65,0.89,44164,0.107450896,0.1,-0.0791,-0.028751553,-0.197221766,0.008859284,0.057579417,-0.013883984,0.057075781,-0.011965042,-0.047916969,0.032881664,-0.004936758,-0.001278422,-0.026529572,0.16,20503,46873,258242,126308,75141,527067,-5392638,-0.026529572,0.262671839,0.5,0.19,1.04,0.49,0.63,0.41,1.15,0.42,0.11,-0.01212812,0.1,-0.0148,-0.1918,0.025542263,-0.254072496,0.020557849,0.004978835,-0.061482996,-0.022329218,0.010231248,-0.013131567,0.019163793,0.045655654,0.019536191,-0.01073305,0.09516485,2.81,-24895,-61167,-215740,-112771,-36334,-450907,18697983,0.09516485,-0.002806221,0.52,0.27,0.93,0.62,0.47,1.25,0.42,0.72,-0.068979939,-0.1,0.014088356,-0.026715473,0.010888614,0.043389345,0.004736721,-0.005877958,-0.01028568,-0.012004638,-0.006642407,0.008411567,-0.032771811,0.005634611,0.009703531,3.45,-5282,-9795,-44589,-10617,-13125,-83408,1808481,0.009703531,-0.336789311,0.43,0.46,0.5,0.42,0.47,0.36,0.48,0.23,0.124387488,-0.2,0.008256776,-0.10513692,0.002323666,-0.013264407,-0.049854997,-0.077059489,-0.005996572,-0.003821417,-0.016835593,0.007009565,-0.008072517,0.000282566,0.006460211,-2.17,-2225,-59540,-19257,11286,-13199,-82935,1194318,0.006460211,-0.182290179,0.45,2012-02-01,0
0.15,0.25,0.6,0.25,0.21,0.48,0.16,0.38,0.54,-0.36,0.21,0.42,-0.033941714,0.1,0.2383,0.043097672,-0.131133552,0.007766854,0.017095578,-0.108676687,-0.019657605,0.45,-0.21,0.26,-0.02,0.65,0.51,0.6,-0.03,0.64,0.3,39522,0.058158624,0.2,0.1734,-0.04069671,-0.101568311,-0.017698728,0.07454938,-0.112554925,0.054934368,0.016283178,0.033217123,-0.009741169,0.021723357,0.010181906,-0.030531133,11.85,3487,-15405,47503,-4642,762,31705,-6031530,-0.030531133,0.56091684,0.56,0.47,0.41,0.57,0.59,0.59,0.68,0.65,0.89,0.107450896,0.1,-0.0244,-0.0791,-0.028751553,-0.197221766,0.008859284,0.057579417,-0.013883984,0.057075781,-0.011965042,-0.047916969,0.032881664,-0.004936758,-0.001278422,-0.012717182,-0.026529572,0.16,20503,46873,258242,126308,75141,527067,-5392638,-0.026529572,0.262671839,0.5,0.19,1.04,0.63,0.41,1.15,0.42,0.11,-0.01212812,0.1,0.025542263,-0.254072496,0.020557849,0.004978835,-0.061482996,-0.022329218,0.010231248,-0.013131567,0.019163793,0.045655654,0.019536191,-0.01073305,0.09516485,2.81,-24895,-61167,-215740,-112771,-36334,-450907,18697983,0.09516485,-0.002806221,0.52,0.27,0.93,0.62,0.47,1.25,0.42,0.72,-0.068979939,-0.1,0.014088356,-0.026715473,0.010888614,0.043389345,0.004736721,-0.005877958,-0.01028568,-0.012004638,-0.006642407,0.008411567,-0.032771811,0.005634611,0.009703531,3.45,-5282,-9795,-44589,-10617,-13125,-83408,1808481,0.009703531,-0.336789311,0.21,2012-03-01,0
0.47,0.43,0.52,0.51,0.62,0.8,0.1,0.96,0.04,0.46,0.64,0.58,-0.012022706,0.1,-0.2951,0.034480363,0.097500761,-0.001724151,-0.06246154,0.02029962,-0.026056669,0.21,-0.08,0.18,0.29,0.22,0.22,0.21,0.21,0.19,0.51,41477,-0.033941714,0.1,0.2383,0.043097672,-0.131133552,0.007766854,0.017095578,-0.108676687,-0.019657605,0.045609303,0.033948034,0.056683174,0.062900907,0.037110339,-0.021555395,-5.76,-3713,-23220,-7183,1955,-6693,-38854,-4148792,-0.021555395,0.207494173,0.45,0.26,-0.02,0.65,0.51,0.6,-0.03,0.64,0.3,0.058158624,0.2,0.0785,0.1734,-0.04069671,-0.101568311,-0.017698728,0.07454938,-0.112554925,0.054934368,0.016283178,0.033217123,-0.009741169,0.021723357,0.010181906,0.01051399,-0.030531133,11.85,3487,-15405,47503,-4642,762,31705,-6031530,-0.030531133,0.56091684,0.56,0.47,0.41,0.59,0.59,0.68,0.65,0.89,0.107450896,0.1,-0.028751553,-0.197221766,0.008859284,0.057579417,-0.013883984,0.057075781,-0.011965042,-0.047916969,0.032881664,-0.004936758,-0.001278422,-0.012717182,-0.026529572,0.16,20503,46873,258242,126308,75141,527067,-5392638,-0.026529572,0.262671839,0.5,0.19,1.04,0.63,0.41,1.15,0.42,0.11,-0.01212812,0.1,0.025542263,-0.254072496,0.020557849,0.004978835,-0.061482996,-0.022329218,0.010231248,-0.013131567,0.019163793,0.045655654,0.019536191,-0.01073305,0.09516485,2.81,-24895,-61167,-215740,-112771,-36334,-450907,18697983,0.09516485,-0.002806221,0.64,2012-04-01,0
0.35,0.51,0.52,0.73,0.83,0.8,-0.58,0.66,-0.01,-0.19,0.36,0.46,-0.118944084,0.2,-0.3559,0.068716498,0.17522522,0.020923648,-0.090998767,0.135631121,-0.03413285,0.64,0.55,0.47,1.09,0.71,0.69,0.69,0.62,0.7,0.75,43005,-0.012022706,0.1,-0.2951,0.034480363,0.097500761,-0.001724151,-0.06246154,0.02029962,-0.026056669,-0.016367063,-0.003150216,-0.033965342,-0.026057762,-0.009633142,-0.004347951,0.57,3845,27906,56529,1528,15420,105228,-826071,-0.004347951,-0.1,0.21,0.18,0.29,0.22,0.22,0.21,0.21,0.19,0.51,-0.033941714,0.1,0.0355,0.2383,0.043097672,-0.131133552,0.007766854,0.017095578,-0.108676687,-0.019657605,0.045609303,0.033948034,0.056683174,0.062900907,0.037110339,-0.003278224,-0.021555395,-5.76,-3713,-23220,-7183,1955,-6693,-38854,-4148792,-0.021555395,0.207494173,0.45,0.26,-0.02,0.51,0.6,-0.03,0.64,0.3,0.058158624,0.2,-0.04069671,-0.101568311,-0.017698728,0.07454938,-0.112554925,0.054934368,0.016283178,0.033217123,-0.009741169,0.021723357,0.010181906,0.01051399,-0.030531133,11.85,3487,-15405,47503,-4642,762,31705,-6031530,-0.030531133,0.56091684,0.56,0.47,0.41,0.59,0.59,0.68,0.65,0.89,0.107450896,0.1,-0.028751553,-0.197221766,0.008859284,0.057579417,-0.013883984,0.057075781,-0.011965042,-0.047916969,0.032881664,-0.004936758,-0.001278422,-0.012717182,-0.026529572,0.16,20503,46873,258242,126308,75141,527067,-5392638,-0.026529572,0.262671839,0.36,2012-05-01,0
0.23,0.18,0.11,0.68,0.67,0.28,-1.18,0.38,0.06,-0.01,0.08,0.16,0.037872168,0.3,0.0871,0.031491772,-0.00637085,0.014312919,-0.044207979,0.08411983,-0.040064289,0.36,0.49,0.32,0.77,0.26,0.37,0.36,0.83,0.33,1.88,9913,-0.118944084,0.2,-0.3559,0.068716498,0.17522522,0.020923648,-0.090998767,0.135631121,-0.03413285,-0.031711344,-0.017276522,-0.040704489,-0.066173463,-0.015072544,0.002664013,-1.94,1260,13984,-40736,-33092,-18711,-77295,505712,0.002664013,-0.2,0.64,0.47,1.09,0.71,0.69,0.69,0.62,0.7,0.75,-0.012022706,0.1,-0.0728,-0.2951,0.034480363,0.097500761,-0.001724151,-0.06246154,0.02029962,-0.026056669,-0.016367063,-0.003150216,-0.033965342,-0.026057762,-0.009633142,0.005339421,-0.004347951,0.57,3845,27906,56529,1528,15420,105228,-826071,-0.004347951,-0.1,0.21,0.18,0.29,0.22,0.21,0.21,0.19,0.51,-0.033941714,0.1,0.043097672,-0.131133552,0.007766854,0.017095578,-0.108676687,-0.019657605,0.045609303,0.033948034,0.056683174,0.062900907,0.037110339,-0.003278224,-0.021555395,-5.76,-3713,-23220,-7183,1955,-6693,-38854,-4148792,-0.021555395,0.207494173,0.45,0.26,-0.02,0.51,0.6,-0.03,0.64,0.3,0.058158624,0.2,-0.04069671,-0.101568311,-0.017698728,0.07454938,-0.112554925,0.054934368,0.016283178,0.033217123,-0.009741169,0.021723357,0.010181906,0.01051399,-0.030531133,11.85,3487,-15405,47503,-4642,762,31705,-6031530,-0.030531133,0.56091684,0.08,2012-06-01,0
